"","CODIGO","NOMBRE_UNIVERSIDAD","TIPO_GESTION","DEPARTAMENTO_FILIAL","NOMBRE_FILIAL","CODIGO_CLASE_PROGRAMA","NOMBRE_CLASE_PROGRAMA","NOMBRE_PROGRAMA","ANIO_PERIODO","Cant_Carnes"
"4165","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE EMPRESAS",2018,14
"4166","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS",2018,8
"4167","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS INTERNACIONALES",2018,18
"4168","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS Y FINANZAS",2018,1
"4169","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS Y MARKETING",2018,4
"4170","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACIÓN Y MARKETING",2018,15
"4171","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD",2018,21
"4172","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD FINANCIERA",2018,8
"4173","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","INGENIERIA EMPRESARIAL",2018,5
"4174","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","MAEST. EN ADM. DE EMPRESAS",2018,1
"4175","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",41,"ADMINISTRACIÓN Y COMERCIO","NEGOCIOS INTERNACIONALES",2018,3
"4176","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",42,"DERECHO","DERECHO",2018,18
"4177","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",61,"INFORMÁTICA","INGENIERIA DE REDES Y COMUNICACIONES",2018,3
"4178","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",61,"INFORMÁTICA","INGENIERIA DE SISTEMAS E INFORMATICA",2018,27
"4179","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",61,"INFORMÁTICA","INGENIERIA DE SOFTWARE",2018,8
"4180","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",61,"INFORMÁTICA","INGENIERIA DE TELECOMUNICACIONES",2018,2
"4181","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA AUTOMOTRIZ",2018,4
"4182","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTRICA Y DE POTENCIA",2018,9
"4183","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTROMECANICA",2018,1
"4184","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTRONICA",2018,11
"4185","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MARITIMA",2018,3
"4186","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MECANICA",2018,9
"4187","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MECATRONICA",2018,14
"4188","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA",2018,1
"4189","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA INDUSTRIAL",2018,28
"4190","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA TEXTIL Y DE CONFECCIONES",2018,4
"4191","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",73,"ARQUITECTURA Y CONSTRUCCIÓN","ARQUITECTURA",2018,7
"4192","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",73,"ARQUITECTURA Y CONSTRUCCIÓN","INGENIERIA CIVIL",2018,16
"4193","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",91,"SALUD","ENFERMERIA",2018,1
"4194","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",91,"SALUD","INGENIERIA BIOMEDICA",2018,4
"4195","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",91,"SALUD","NUTRICIÓN Y DIETÉTICA",2018,1
"4196","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","","[NO ESPECIFICADO]",91,"SALUD","OBSTETRICIA",2018,1
"4197","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",1,"SERVICIOS PERSONALES","ADM. HOTELERA Y DE TURISMO",2018,5
"4198","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,855
"4199","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACIÓN BANCA Y FINANZAS",2018,139
"4200","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE EMPRESAS",2018,651
"4201","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS",2018,70
"4202","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS INTERNACIONALES",2018,328
"4203","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACIÓN Y MARKETING",2018,265
"4204","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD",2018,415
"4205","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD FINANCIERA",2018,31
"4206","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",42,"DERECHO","DERECHO",2018,1069
"4207","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",61,"INFORMÁTICA","INGENIERIA DE SISTEMAS E INFORMATICA",2018,400
"4208","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MECANICA",2018,223
"4209","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MECATRONICA",2018,237
"4210","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA DE MINAS",2018,496
"4211","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA",2018,1071
"4212","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA INDUSTRIAL",2018,1533
"4213","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",73,"ARQUITECTURA Y CONSTRUCCIÓN","ARQUITECTURA",2018,349
"4214","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","AREQUIPA","UTP-CAMPUS AREQUIPA",73,"ARQUITECTURA Y CONSTRUCCIÓN","INGENIERIA CIVIL",2018,865
"4215","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","INGENIERIA EN SEGURIDAD LABORAL Y AMBIENTAL",2018,92
"4216","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,227
"4217","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACIÓN BANCA Y FINANZAS",2018,54
"4218","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE EMPRESAS",2018,194
"4219","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS",2018,96
"4220","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS INTERNACIONALES",2018,144
"4221","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACIÓN Y MARKETING",2018,91
"4222","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD",2018,125
"4223","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD FINANCIERA",2018,57
"4224","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",42,"DERECHO","DERECHO",2018,216
"4225","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",61,"INFORMÁTICA","INGENIERIA DE SISTEMAS E INFORMATICA",2018,264
"4226","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",61,"INFORMÁTICA","INGENIERIA DE SOFTWARE",2018,41
"4227","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA AUTOMOTRIZ",2018,56
"4228","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTRICA Y DE POTENCIA",2018,65
"4229","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTRONICA",2018,54
"4230","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MECANICA",2018,91
"4231","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MECATRONICA",2018,103
"4232","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA INDUSTRIAL",2018,483
"4233","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",73,"ARQUITECTURA Y CONSTRUCCIÓN","ARQUITECTURA",2018,175
"4234","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS ATE",73,"ARQUITECTURA Y CONSTRUCCIÓN","INGENIERIA CIVIL",2018,259
"4235","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",1,"SERVICIOS PERSONALES","ADM. HOTELERA Y DE TURISMO",2018,436
"4236","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","INGENIERIA EN SEGURIDAD LABORAL Y AMBIENTAL",2018,260
"4237","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",13,"EDUCACIÓN SUPERIOR Y TECNOLÓGICA","MAESTRIAS EN DOCENCIA UNIVERSITARIA Y GESTION EDUCATIVA",2018,403
"4238","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",21,"ARTE","DISEÑO DIGITAL PUBLICITARIO",2018,770
"4239","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",21,"ARTE","INGENIERIA DE DISEÑO COMPUTACIONAL",2018,30
"4240","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",21,"ARTE","INGENIERIA DE DISEÑO GRAFICO",2018,216
"4241","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","INGENIERIA ECONOMICA Y EMPRESARIAL",2018,178
"4242","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,935
"4243","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",32,"PERIODISMO E INFORMACIÓN","CIENCIAS DE LA COMUNICACION",2018,1820
"4244","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",32,"PERIODISMO E INFORMACIÓN","COMUNICACION Y PUBLICIDAD",2018,288
"4245","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACIÓN BANCA Y FINANZAS",2018,428
"4246","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE EMPRESAS",2018,1724
"4247","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS",2018,436
"4248","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS INTERNACIONALES",2018,1696
"4249","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS Y FINANZAS",2018,296
"4250","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS Y MARKETING",2018,420
"4251","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACIÓN Y MARKETING",2018,822
"4252","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD",2018,1677
"4253","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","CONTABILIDAD FINANCIERA",2018,440
"4254","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","INGENIERIA EMPRESARIAL",2018,295
"4255","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","MAEST. EN ADM. DE EMPRESAS",2018,217
"4256","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN CUSTOMER INTELLIGENCE",2018,22
"4257","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN GESTION PUBLICA",2018,78
"4258","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIA EN PROJECT MANAGEMENT",2018,165
"4259","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","MAESTRIAS EN MARKETING Y GESTION COMERCIAL",2018,77
"4260","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","NEGOCIOS INTERNACIONALES",2018,170
"4261","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",41,"ADMINISTRACIÓN Y COMERCIO","RELACIONES INTERNACIONALES",2018,44
"4262","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",42,"DERECHO","DERECHO",2018,1172
"4263","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",61,"INFORMÁTICA","INGENIERIA DE REDES Y COMUNICACIONES",2018,295
"4264","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",61,"INFORMÁTICA","INGENIERIA DE SEGURIDAD Y AUDITORIA INFORMATICA",2018,125
"4265","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",61,"INFORMÁTICA","INGENIERIA DE SISTEMAS E INFORMATICA",2018,2599
"4266","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",61,"INFORMÁTICA","INGENIERIA DE SOFTWARE",2018,561
"4267","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",61,"INFORMÁTICA","INGENIERIA DE TELECOMUNICACIONES",2018,307
"4268","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA AERONAUTICA",2018,389
"4269","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA AUTOMOTRIZ",2018,417
"4270","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTRICA Y DE POTENCIA",2018,449
"4271","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTROMECANICA",2018,238
"4272","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA ELECTRONICA",2018,752
"4273","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MARITIMA",2018,268
"4274","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MECANICA",2018,782
"4275","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",71,"INGENIERÍA Y PROFESIONES AFINES","INGENIERIA MECATRONICA",2018,1129
"4276","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA INDUSTRIAL",2018,3395
"4277","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",72,"INDUSTRIA Y PRODUCCIÓN","INGENIERIA TEXTIL Y DE CONFECCIONES",2018,109
"4278","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",72,"INDUSTRIA Y PRODUCCIÓN","MAESTRIA EN GERENCIA DE OPERACIONES Y LOGISTICA",2018,48
"4279","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",73,"ARQUITECTURA Y CONSTRUCCIÓN","ARQUITECTURA",2018,797
"4280","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",73,"ARQUITECTURA Y CONSTRUCCIÓN","INGENIERIA CIVIL",2018,1369
"4281","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",73,"ARQUITECTURA Y CONSTRUCCIÓN","MAESTRIA EN GESTION DE LA CONSTRUCCION",2018,116
"4282","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",91,"SALUD","ENFERMERIA",2018,99
"4283","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",91,"SALUD","INGENIERIA BIOMEDICA",2018,226
"4284","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",91,"SALUD","NUTRICIÓN Y DIETÉTICA",2018,144
"4285","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",91,"SALUD","OBSTETRICIA",2018,110
"4286","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA CENTRO",91,"SALUD","TECNOLOGIA MEDICA",2018,96
"4287","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA NORTE",2,"SERVICIOS DE HIGIENE Y SALUD OCUPACIONAL","INGENIERIA EN SEGURIDAD LABORAL Y AMBIENTAL",2018,198
"4288","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA NORTE",31,"CIENCIAS SOCIALES Y DEL COMPORTAMIENTO","PSICOLOGIA",2018,644
"4289","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA NORTE",32,"PERIODISMO E INFORMACIÓN","CIENCIAS DE LA COMUNICACION",2018,278
"4290","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA NORTE",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACIÓN BANCA Y FINANZAS",2018,162
"4291","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA NORTE",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE EMPRESAS",2018,661
"4292","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA NORTE",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS",2018,259
"4293","065","UNIVERSIDAD TECNOLOGICA DEL PERU","PRIVADO","LIMA","UTP-CAMPUS LIMA NORTE",41,"ADMINISTRACIÓN Y COMERCIO","ADMINISTRACION DE NEGOCIOS INTERNACIONALES",2018,633
